"","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"187",368260710,2023-09-12 01:48:55,38.63638,-75.61484,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"188",368260710,2023-09-12 01:51:14,38.6364,-75.61482,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"189",368260710,2023-09-12 01:50:05,38.63638,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"190",368126820,2023-09-12 00:30:43,38.36171,-75.61351,0,331,1,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"191",368260710,2023-09-12 01:47:44,38.63638,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"192",338426241,2023-09-12 01:49:30,38.28689,-75.75872,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"193",368126820,2023-09-12 01:50:33,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"194",368126820,2023-09-12 01:52:43,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"195",368260710,2023-09-12 01:52:34,38.63638,-75.61485,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"196",368260710,2023-09-12 01:53:45,38.63638,-75.61483,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"197",368126820,2023-09-12 01:56:13,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"198",338426241,2023-09-12 01:55:50,38.28693,-75.7588,0,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"199",368126820,2023-09-12 01:55:03,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
